website,city,name,zip,started,accredited,bbb_url,phone,state,contact/0/contacts,contact/1/contacts,bbb_opened,email,alternates,rating,host_email/0,host_email/1,management/0/managers,entity_type,categories/0/categories,host_email/2,has_fb,contact/2/contacts,contact/3/contacts,contact/4/contacts,host_email/3,host_email/4,host_email/5,host_email/6,host_email/7,host_email/8,host_email/9,host_email/10,host_email/11,host_email/12,host_email/13,host_email/14,host_email/15,host_email/16,url,address,management/0/manager,management/1/manager,management/2/manager,management/3/manager,management/4/manager,management/5/manager,management/6/manager,management/7/manager,management/8/manager,categories/1/categories,categories/2/categories,categories/3/categories,categories/4/categories,categories/5/categories,categories/6/categories,categories/7/categories,management/9/manager,management/10/manager,management/11/manager,categories/8/categories,categories/9/categories,categories/10/categories,categories/11/categories,categories/12/categories,categories/13/categories,categories/14/categories,categories/15/categories,management/0/management,management/1/management,management/2/management,categories/16/categories,categories/17/categories,categories/18/categories,categories/19/categories,categories/20/categories,categories/21/categories,categories/22/categories,categories/23/categories,categories/24/categories,management/3/management,management/4/management,management/12/manager,management/13/manager,management/14/manager,categories/25/categories,categories/26/categories,categories/27/categories,categories/28/categories,categories/29/categories,categories/30/categories,categories/31/categories,categories/32/categories,categories/33/categories,categories/34/categories,categories/35/categories,categories/36/categories,management/15/manager,management/16/manager,management/17/manager,management/18/manager,management/5/management,categories/37/categories,host_email/17,management/6/management,management/7/management
http://www.randallmovingstoragepackingprincewilliamva.com,Manassas,Randall Movers Inc,20110,1/19/79,1998,http://www.bbb.org/washington-dc-eastern-pa/business-reviews/movers/randall-movers-inc-in-manassas-va-15778,703-620-0155,VA,"Principal: Mr. Randall D Smith, President",,19-Jun-98,NULL,Moving tips - General,A+,,,"Mr. Randall D Smith, President",Corporation,Movers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.1stclassmovers.com,Northbrook,"First Class Moving & Storage, Inc.",60062,12/1/01,2002,http://www.bbb.org/chicago/business-reviews/movers/first-class-moving-storage-inc-in-northbrook-il-86002082,847-272-9988,IL,"Principal: Mr. Robert Masliansky, President",,3-Jun-02,NULL,"Mr. Robert Masliansky, President",A+,rengelhart@1stclassmovers.com,,Business incorporated 12/21/2001 in IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.acerelocation.com,Uppr Marlboro,"Ace Relocation Systems, Inc.",20774,1/7/68,2012,http://www.bbb.org/washington-dc-eastern-pa/business-reviews/relocation-service/ace-relocation-systems-inc-in-uppr-marlboro-md-135902840,301-867-0400,MD,"Principal: Mr. Larry Lammers, President","Customer Contact: Mr. David Wood, General Manager",29-Oct-10,washingtondc@acerelocation.com,,A+,cmorreale@acerelocation.com,leads@p4pmarketing.com,Business incorporated 02/03/2000 in MD,Corporation,Movers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://roysmoving.com,Boston,Roy's Moving Company,2135,8/8/13,2015,http://www.bbb.org/boston/business-reviews/movers/roy-s-moving-company-in-boston-ma-137337,617-202-3300,MA,"Principal: Mr. Oren Bouzaglo, Manager","Principal: Mr. David Vaknin, Customer Service Manager",8-Aug-14,NULL,Moving,B,,,"Mr. Oren Bouzaglo, Manager",Corporation,,,Facebook,"Principal: Ms. Karmit Yosef, Owner President",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.thepdqmovers.com,Harahan,P D Q Incorporated,70123,1/1/94,1994,http://www.bbb.org/new-orleans/business-reviews/movers/p-d-q-incorporated-in-harahan-la-24648,504-828-7545,LA,"Principal: Albert J Breaux, President",,1-Aug-93,pdqmoving@bellsouth.net,Professional Dependable Quality,A+,info@abracadabramoving.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.marathonmoving.com,Randolph,"Marathon Moving Company, Inc.",2368,1/1/00,2002,http://www.bbb.org/boston/business-reviews/movers/marathon-moving-company-inc-in-randolph-ma-85802,617-325-1832,MA,"Principal: Mr. Paul J. Nelson, President",,1-May-02,info@marathonmoving.com,Moving,A+,info@marathonmoving.com,,"Mr. Paul J. Nelson, President",The number is 943487.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://callahanbrothers.net,Oxford,Callahan Brothers,6478,3/27/72,2014,http://www.bbb.org/connecticut/business-reviews/movers/callahan-brothers-in-oxford-ct-51000661,203-869-2239,CT,"Customer Contact: Mr. Arthur Gronbach, Treasurer",,2-Jun-97,NULL,"Joyce Van Line, Inc. D.B.A. Callahan Brothers",A+,,,"Mr. William H. Joyce, President",Corporation,Used Household and Office Goods Moving (NAICS: 484210),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.boydmovingandstorage.wisebuyingmall.com,Louisville,Boyd Moving & Storage Company,40204,1/1/22,1979,http://www.bbb.org/louisville/business-reviews/movers/boyd-moving-storage-company-in-louisville-ky-1053,502-636-5126,KY,"Principal: Mr. Buddy Boyd, President",,1-Feb-79,boydmoving56@yahoo.com,,A+,buddy_boyd@yahoo.com,,"Mr. Buddy Boyd, President",Corporation,STORAGE UNITS-HOUSEHOLD & COMMERCIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hallettmovers.com,Summit Argo,Hallett Movers,60501,1/1/52,1976,http://www.bbb.org/chicago/business-reviews/movers/hallett-movers-in-summit-argo-il-859,708-458-8600,IL,"Principal: Ms. Dawn Hallett-Ternes, President/Secretary",,1-Dec-72,sales@hallettmovers.com,"Hallett & Sons Expert Movers, Inc.",A+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.bandkmovers.com,Havertown,"B & K Moving & Hauling, Inc.",19083,1/1/02,2004,http://www.bbb.org/washington-dc-eastern-pa/business-reviews/movers/b-k-moving-hauling-inc-in-havertown-pa-1042830,610-446-3140,PA,"Principal: Mr. Robert Link, Owner/President",,28-May-04,bandkmovers@comcast.net,Moving tips - General,A+,bandkmovers@comcast.net,,,The number is DOT#1669468.,Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.americanmoving-united.com,Roswell,"American Moving & Storage, Inc.",88201,2/1/61,1994,http://www.bbb.org/new-mexico-southwest-colorado/business-reviews/movers/american-moving-storage-inc-in-roswell-nm-1225,575-622-3050,NM,"Principal: Mr. Michael Woods, President",,16-Jun-94,NULL,,A+,,,Business incorporated 02/01/1961 in NM,The number is 356063.,Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.mooremovers.com,Chicago,Moore's Furniture & Piano Movers,60643,1/1/23,2007,http://www.bbb.org/chicago/business-reviews/movers/moore-s-furniture-piano-movers-in-chicago-il-8000766,773-723-0764,IL,"Principal: Mr. Joseph Moore, Owner",,23-Mar-93,moores_movers@ameritech.net,,A+,moores_movers@ameritech.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.brilliantmove.net,Avon,Brilliant Move LLC,2322,7/1/07,2008,http://www.bbb.org/boston/business-reviews/movers/brilliant-move-llc-in-avon-ma-114672,617-524-4052,MA,"Principal: Mr. Jean Brilliant, Managing Member",,22-Oct-08,jean@brilliantmove.net,Moving,A+,,,"Mr. Jean Brilliant, Managing Member",The number is US Dot 1655781.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.azpromovers.com,Phoenix,Arizona Moving & Storage,85034,1/1/96,1997,http://www.bbb.org/phoenix/business-reviews/movers/arizona-moving-storage-in-phoenix-az-80000232,602-276-6333,AZ,"Principal: Mr. Bob Haugen, President",,29-May-91,azmove@msn.com,,A+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Taos,Mountain Moving & Storage,87571,1/1/84,,http://www.bbb.org/new-mexico-southwest-colorado/business-reviews/movers/mountain-moving-storage-in-taos-nm-99127505,575-758-1643,NM,"Customer Contact: Mr. Joe Cordova, President",,17-Jul-08,,,A+,,,Business incorporated 06/05/1995 in NM,The number is 25849.,Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.graebel.com,Kent,Graebel Quality Movers Inc,98032,12/1/88,2013,http://www.bbb.org/western-washington/business-reviews/movers/graebel-quality-movers-inc-in-kent-wa-502927,253-395-9700,WA,"Principal: Mr. Greg Cutlip, President",,29-Dec-89,NULL,"Graebel/Oregon Movers, Inc",A+,americasinfo@graebel.com,apacinfo@graebel.com,Business incorporated 12/27/1988 in WA,,,marcom@graebel.com,Facebook,,,,emeainfo@graebel.com,careers@graebel.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.kilroymovers.com,Brockton,"Kilroy Brothers, Inc.",2301,1/1/73,2012,http://www.bbb.org/boston/business-reviews/movers/kilroy-brothers-inc-in-brockton-ma-22410,508-586-5900,MA,"Principal: Mr. Henry Brueggeman, President","Principal: Mr. Karl Brueggeman, General Manager/Dircetor",21-Jan-05,kilroybros@comcast.net,Moving,A+,,,"Mr. Henry Brueggeman, President",The number is 1474.,,,Facebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.berger-transfer.com,Phoenix,Berger Transfer & Storage,85043,1/1/10,2008,http://www.bbb.org/phoenix/business-reviews/movers/berger-transfer-storage-in-phoenix-az-13100,480-981-0419,AZ,"Principal: Mr. Paul Hansen, Member",,1-Jan-67,marketingteam@bergerallied.com,,A+,move@bergerallied.com,,Business incorporated 02/08/1949 in MN,Corporation,Storage Units - Household & Commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fergusonmovingcincinnati.com,Cincinnati,Ferguson Moving,45232,8/5/04,2011,http://www.bbb.org/cincinnati/business-reviews/movers/ferguson-moving-in-cincinnati-oh-18008164,513-271-9200,OH,"Principal: Mr. Orville Wayne Carlton, Owner",,18-Oct-06,fergusonmoving@fuse.net,"Moving, Interstate",A+,,,"Mr. Orville Wayne Carlton, Owner",Limited Liability Company (LLC),Movers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.storagefront.com/MeadMiniStorage,Mead,"Mead Mini Storage, LLC",99021,2/10/99,2011,http://www.bbb.org/eastern-washington/business-reviews/movers/mead-mini-storage-llc-in-mead-wa-1000003064,509-467-6464,WA,"Principal: Mr. Mike Sullivan, Owner",,11-May-11,meadministorage@gmail.com,,A+,,,,Limited Liability Company (LLC),Boat Storage,,Facebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.minimoves.com,,"MiniMoves, Inc.",,,1994,http://www.bbb.org/chicago/business-reviews/movers/minimoves-inc-in-hillside-il-1002111,708-544-2300,,,,,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.rayhamilton.com,Cincinnati,Ray Hamilton Company,45241,12/31/10,2012,http://www.bbb.org/cincinnati/business-reviews/movers/ray-hamilton-company-in-cincinnati-oh-90006738,513-641-5400,OH,"Principal: Mr. JD Wallis, Owner",,29-Jun-11,sales@rayhamilton.com,"Moving, Interstate",A+,sales@rayhamilton.com,,"Mr. JD Wallis, Owner",,Limited Liability Company (LLC),,Facebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.santafemovingcompany.com/,Santa Fe,"Mountain Moving & Storage of Santa Fe, Inc.",87507,1/30/91,2008,http://www.bbb.org/new-mexico-southwest-colorado/business-reviews/movers/mountain-moving-storage-of-santa-fe-inc-in-santa-fe-nm-9782,505-471-9000,NM,"Principal: Ms. Paula Fortran, President",,5-Apr-93,NULL,,A+,,,Business incorporated 01/30/1991 in NM,The number is 52270.,Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.kronosint.com,Chicago,Kronos International Shippers,60616,11/3/97,2008,http://www.bbb.org/chicago/business-reviews/freight-forwarding/kronos-international-shippers-in-chicago-il-75001919,312-326-7590,IL,"Principal: Mr. Nick Mourikis, President",,16-Jun-04,info@kronosint.com,"Mr. Nick Mourikis, President",A+,info@kronosint.com,,,Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.exodusmoving.com,Fort Collins,Exodus Moving and Storage,80553,,1998,http://www.bbb.org/wyoming-and-northern-colorado/business-reviews/movers/exodus-moving-and-storage-in-fort-collins-co-11007487,970-484-1488,CO,,,,NULL,,,,,,,,,Facebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.chipman-spokane.com,Spokane Vly,"Chipman Moving & Storage (Spokane), Inc.",99216,1/1/31,1991,http://www.bbb.org/eastern-washington/business-reviews/moving-and-storage-company/chipman-moving-storage-spokane-inc-in-spokane-vly-wa-11000044,509-535-8761,WA,"Principal: Ms. Linda Burgin, President",,1-Jan-82,info@chipman-spokane.com,"Chipman Moving and Storage, Inc.",A+,,,Business incorporated 01/24/1974 in WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.crownmoving.com,Tukwila,Crown Moving Company Inc,98188,1/1/67,2012,http://www.bbb.org/western-washington/business-reviews/movers/crown-moving-company-inc-in-tukwila-wa-512481,206-336-2500,WA,"Principal: Mr. Scott Creek, President",,15-Aug-74,NULL,"Crown Moving Co, Inc",,,,Business incorporated 01/21/1969 in WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.olympicmovers.net,Federal Way,Olympic Moving & Storage II LLC,98003,9/1/98,2007,http://www.bbb.org/western-washington/business-reviews/movers/olympic-moving-storage-ii-llc-in-federal-way-wa-27029036,253-838-3714,WA,"Customer Contact: Ms. Jillian Ihly, Admin Manager","Principal: Mr. Kris O'Bannon, Member",13-Jul-99,info@olympicmovers.net,,A+,,,Business incorporated 09/09/1998 in WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.rjstpierreandsons.com,Salem,R.J. St. Pierre and Sons Movers,1970,1/1/39,1995,http://www.bbb.org/boston/business-reviews/movers/r-j-st-pierre-and-sons-movers-in-salem-ma-59721,978-744-5130,MA,"Principal: Mr. Roger R. St. Pierre, Owner",,16-Jun-95,info@rjstpierreandsons.com,,A+,,,"Mr. Roger R. St. Pierre, Owner",Sole Proprietorship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.baileysallied.com/grand-junction-moving-storage,Grand Junction,Bailey's Moving & Storage,81501,3/6/94,2014,http://www.bbb.org/new-mexico-southwest-colorado/business-reviews/movers/bailey-s-moving-storage-in-grand-junction-co-96030003,970-241-3636,CO,Principal: Mr. Gary Wittwer,,13-Mar-96,NULL,,A+,info@brooklinemoving.com,storage@brooklinemoving.com,Business incorporated 11/25/2002 in CO,The number is HHG-00052.,Corporation,,Facebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.poseidonmoving.com,Brookline,Poseidon Moving,2446,1/1/14,2015,http://www.bbb.org/boston/business-reviews/movers/poseidon-moving-in-brookline-ma-135960,617-470-9950,MA,"Principal: Mr. Oleg Rameyev, Manager/Owner","Cash
Checks",7-Apr-14,info@poseidenmoving.com,Moving,A,,,"Mr. Oleg Rameyev, Manager/Owner",Sole Proprietorship,,,Facebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.margaretsmoving.com,Louisville,Margaret's Movers and Storage,40208,10/1/04,2015,http://www.bbb.org/louisville/business-reviews/movers/margaret-s-movers-and-storage-in-louisville-ky-159128969,502-584-5234,KY,"Principal: Ms. Margaret Weathers, President","Cash, credit, debit, money order",2-Sep-08,info@margaretsmoving.com,Margaret's Moving and Storage,A+,,,Business incorporated 12/20/2012 in KY,Corporation,MOVERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Move Central Inc,,,,http://www.bbb.org/sdoc/business-reviews/movers/move-central-inc-in-san-diego-ca-172008311,Phone #: 855-415-6683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://mauimoversllc.com/,Kula,Maui Movers,96790,3/22/13,2015,http://www.bbb.org/hawaii/business-reviews/movers/maui-movers-in-kula-hi-53076393,808-269-0770,HI,"Principal: Mr. Dirk Reith, Member",,19-Nov-15,dwreith@gmail.com,MOVING/MOVERS,A,,,Business incorporated 03/22/2013 in HI,The number is 104285 C5.,The number is W39446500-01.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.schickusa.com,Tustin,Schick Moving & Storage Company,92780,8/28/56,2011,http://www.bbb.org/sdoc/business-reviews/moving-and-storage-company/schick-moving-storage-company-in-tustin-ca-84004403,714-731-5500,CA,"Principal: Mr. Gordon Schick, President",,,info@schickusa.com,,A+,,,"Mr. Gordon Schick, President",The number is 076235.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.americanmovingva.com,Chantilly,American Moving & Storage Inc.,20151,1/19/88,1994,http://www.bbb.org/washington-dc-eastern-pa/business-reviews/movers/american-moving-storage-inc-in-chantilly-va-2280,703-870-7975,VA,"Customer Contact: Ms. Paula Carson, Office Manager","Principal: Mr. Mike Eybers, President",19-Aug-94,service@americanmovingva.com,,A+,,,"Mr. Mike Eybers, President",Corporation,Moving Services - Labor & Materials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.bellairmoving.com,Dedham,Bell Air Moving,2026,11/11/96,2013,http://www.bbb.org/boston/business-reviews/movers/bell-air-moving-in-dedham-ma-134529,617-968-6633,MA,"Principal: Mr. Nikolay Sosnovsky, Owner",,14-Nov-13,bellairmov@gmail.com,Moving,A+,,,"Mr. Nikolay Sosnovsky, Owner",Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.kendrickmoving.com,Lebanon,J. Herschel Kendrick Moving & Storage,45036,1/1/53,2006,http://www.bbb.org/cincinnati/business-reviews/movers/j-herschel-kendrick-moving-storage-in-lebanon-oh-38000141,513-933-9051,OH,"Principal: Mr. James H. Kendrick, President",,31-Jul-95,customer.service@kendrickmoving.com,"Moving, Interstate",A+,your.name@gmail.com,,"Mr. James H. Kendrick, President",Corporation,Relocation Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.americanspiritmoving.com,Kent,All American Spirit Moving Company LLC,98032,5/1/10,2011,http://www.bbb.org/western-washington/business-reviews/moving-services-labor-and-materials/all-american-spirit-moving-company-llc-in-kent-wa-22629822,425-251-3905,WA,"Principal: Mr. James Albertson, Member",,13-Sep-10,jalbertson@americanspiritmoving.com,,A+,,,Business incorporated 05/06/2010 in WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.4promovers.com,Aurora,"Pro Movers, Inc",60506,10/1/04,2010,http://www.bbb.org/chicago/business-reviews/movers/pro-movers-inc-in-aurora-il-88078690,630-701-1930,IL,"Principal: Mr. Bill Volk, President",,10-Apr-07,billv@4promovers.com,"Mr. Nate Volk, Vice President",A+,,,,Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.greatdaymoving.com,Kansas City,Great Day Moving,66106,1/1/94,2008,http://www.bbb.org/kansas-city/business-reviews/movers/great-day-moving-in-kansas-city-ks-99142943,877-541-1015,KS,"Customer Contact: Dana Ward, Co Owner","Principal: Roger Ward, Owner",8-Aug-08,NULL,"Marathon Moving & Delivery, LLC",A+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.emeraldcityms.com,Tukwila,Emerald City Moving & Storage LLC,98188,3/1/93,2004,http://www.bbb.org/western-washington/business-reviews/movers/emerald-city-moving-storage-llc-in-tukwila-wa-22008890,253-796-3900,WA,"Principal: Mr. Tim Anderson, President",,7-Oct-04,NULL,,A+,info@emeraldcityms.com,,Business incorporated 09/21/2005 in WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.unifiedmovingservices.com,Landover,Unified Moving Services LLC,20785,2/2/04,2005,http://www.bbb.org/washington-dc-eastern-pa/business-reviews/movers/unified-moving-services-llc-in-landover-md-180059468,301-386-4049,MD,"Principal: Mr. Mark Zammichielli, Member/GM",,15-Mar-05,sales@unifiedmovingservices.com,"Mr. Mark Zammichielli, Member/GM",A,,,Business incorporated 06/25/2004 in MD,Limited Liability Company (LLC),Moving Services - Labor & Materials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.pvln.com,Seattle,Pioneer Van Lines Inc,98107,6/1/78,2014,http://www.bbb.org/western-washington/business-reviews/movers/pioneer-van-lines-inc-in-seattle-wa-22482546,206-521-8865,WA,"Principal: Ms. Lorna Stern, President",,20-Feb-09,ls@pvln.com,,A+,,,Business incorporated 03/10/1987 in WA,Corporation,Movers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.albuquerquediscountmovers.com,Albuquerque,Albuquerque Discount Movers,87120,5/2/89,2009,http://www.bbb.org/new-mexico-southwest-colorado/business-reviews/movers/albuquerque-discount-movers-in-albuquerque-nm-740,505-839-5101,NM,"Principal: Ms. Tina Trujillo, Owner",,23-Jun-93,NULL,,A+,,,Business incorporated 10/30/1989 in NM,Corporation,Movers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.accessgentlemoving.com,Bellevue,Access Gentle Moving,98005,12/1/90,2013,http://www.bbb.org/western-washington/business-reviews/movers/access-gentle-moving-in-bellevue-wa-8025115,425-830-5286,WA,"Principal: Mr. Todd Brenden, President",,27-Apr-94,acmove@gmail.com,,A+,,,Business incorporated 05/01/2005 in WA,,,,Facebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,National City Transfer and Storage,,,,http://www.bbb.org/sdoc/business-reviews/movers/national-city-transfer-and-storage-in-national-city-ca-12000998,Phone #: 619-477-2774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.bostonmoving.net,Wakefield,Boston Moving Co,1880,1/1/08,2015,http://www.bbb.org/boston/business-reviews/movers/boston-moving-co-in-wakefield-ma-119691,617-943-2153,MA,"Principal: Mr. Anton Vladov, President",,15-Feb-10,info@bostonmoving.net,Moving,A+,info@bostonmoving.net,,"Mr. Anton Vladov, President",Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.sandiegovan.com,San Diego,San Diego Van & Storage Co,92126,,1988,http://www.bbb.org/sdoc/business-reviews/movers/san-diego-van-storage-co-in-san-diego-ca-100360,858-578-2000,CA,,,,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
